G_ID,day,val
1033,2017-01-04 00:00:00,187.25
1033,2012-02-13 00:00:00,186.86
1033,2012-11-14 00:00:00,182.48
1033,2016-01-06 00:00:00,187.55
1033,2013-11-04 00:00:00,182.49
1033,2012-01-03 00:00:00,187.00
1033,2011-05-24 00:00:00,184.04
1033,2014-07-01 00:00:00,182.59
1033,2013-10-01 00:00:00,182.62
1033,2016-03-01 00:00:00,188.88
1033,2011-07-18 00:00:00,182.51
1033,2013-12-02 00:00:00,187.16
1033,2015-04-07 00:00:00,186.98
1033,2009-12-27 00:00:00,184.69
1033,2015-09-01 00:00:00,182.59
1033,2015-11-02 00:00:00,182.62
1033,2010-01-25 00:00:00,183.00
1033,2016-04-06 00:00:00,186.69
1033,2014-06-02 00:00:00,182.59
1033,2010-02-22 00:00:00,182.74
1033,2009-03-25 00:00:00,182.76
1033,2011-10-25 00:00:00,182.50
1033,2009-07-27 00:00:00,182.56
1033,2014-02-10 00:00:00,187.40
1033,2013-09-08 00:00:00,182.50
1033,2011-08-28 00:00:00,182.51
1033,2011-01-26 00:00:00,184.62
1033,2014-05-04 00:00:00,188.09
1033,2010-03-23 00:00:00,182.77
1033,2010-10-18 00:00:00,182.56
1033,2015-08-03 00:00:00,182.60
1033,2015-01-06 00:00:00,188.48
1033,2014-12-01 00:00:00,187.62
1033,2012-12-10 00:00:00,187.74
1033,2015-10-05 00:00:00,182.59
1033,2010-04-26 00:00:00,182.52
1033,2015-03-02 00:00:00,187.32
1033,2017-02-28 00:00:00,187.85
1033,2011-09-26 00:00:00,182.50
1033,2012-07-01 00:00:00,182.61
1033,2016-12-04 00:00:00,188.04
1033,2009-06-28 00:00:00,182.56
1033,2016-05-03 00:00:00,182.59
1033,2011-02-14 00:00:00,186.36
1033,2008-07-20 00:00:00,182.58
1033,2010-05-24 00:00:00,182.56
1033,2014-03-04 00:00:00,188.92
1033,2012-04-01 00:00:00,188.42
1033,2012-09-04 00:00:00,182.49
1033,2015-06-01 00:00:00,182.59
1033,2016-11-08 00:00:00,187.68
1033,2013-01-09 00:00:00,188.48
1033,2014-04-01 00:00:00,187.73
1033,2009-08-23 00:00:00,182.56
1033,2013-03-10 00:00:00,187.57
1033,2009-11-29 00:00:00,182.73
1033,2013-06-11 00:00:00,182.49
1033,2009-10-27 00:00:00,182.58
1033,2016-10-03 00:00:00,182.59
1033,2015-12-01 00:00:00,187.22
1033,2013-04-07 00:00:00,188.50
1033,2012-04-30 00:00:00,187.09
1033,2010-08-17 00:00:00,182.58
1033,2009-01-19 00:00:00,182.61
1033,2015-06-30 00:00:00,182.60
1033,2014-08-11 00:00:00,182.59
1033,2009-09-23 00:00:00,182.57
1033,2016-02-01 00:00:00,188.02
1033,2016-09-07 00:00:00,182.58
1033,2016-06-06 00:00:00,182.60
1033,2011-04-25 00:00:00,184.00
1033,2012-10-02 00:00:00,182.49
1033,2014-10-07 00:00:00,182.59
1033,2010-06-16 00:00:00,182.79
1033,2010-09-21 00:00:00,182.52
1033,2012-03-05 00:00:00,187.56
1033,2015-02-03 00:00:00,187.23
1033,2010-07-20 00:00:00,182.57
1033,2014-11-03 00:00:00,182.59
1033,2017-01-31 00:00:00,187.09
1033,2009-04-29 00:00:00,182.59
1033,2010-11-16 00:00:00,184.46
1033,2009-02-24 00:00:00,182.66
1033,2010-12-21 00:00:00,185.82
1033,2011-11-28 00:00:00,186.99
1033,2009-05-27 00:00:00,182.56
1033,2014-01-06 00:00:00,184.58
1033,2011-03-29 00:00:00,186.53
1033,2012-08-08 00:00:00,182.50
1033,2014-09-02 00:00:00,182.59
1033,2008-11-04 00:00:00,182.70
1033,2008-10-07 00:00:00,182.59
1033,2013-02-06 00:00:00,186.98
1033,2016-07-05 00:00:00,182.59
