G_ID,day,val,provisional,estimate,warning,temp_c
1193,2017-11-30 00:00:00,185.32,0,False,False,11.33
1193,2017-12-01 00:00:00,185.46,0,False,False,11.33
1193,2017-12-02 00:00:00,185.59,0,False,False,11.33
1193,2017-12-03 00:00:00,185.69,0,False,False,11.33
1193,2017-12-04 00:00:00,185.76,0,False,False,11.33
1193,2017-12-05 00:00:00,185.87,0,False,False,11.30
1193,2017-12-06 00:00:00,185.94,0,False,False,11.27
1193,2017-12-07 00:00:00,186.01,0,False,False,11.27
1193,2017-12-08 00:00:00,186.05,0,False,False,11.27
1193,2017-12-09 00:00:00,186.08,0,False,False,11.27
1193,2017-12-10 00:00:00,186.08,0,False,False,11.27
1193,2017-12-11 00:00:00,186.09,0,False,False,11.27
1193,2017-12-12 00:00:00,186.05,0,False,False,11.27
1193,2017-12-13 00:00:00,186.06,0,False,False,11.27
1193,2017-12-14 00:00:00,186.04,0,False,False,11.27
1193,2017-12-15 00:00:00,186.03,0,False,False,11.27
1193,2017-12-16 00:00:00,185.97,0,False,False,11.27
1193,2017-12-17 00:00:00,185.97,0,False,False,11.27
1193,2017-12-18 00:00:00,185.97,0,False,False,11.27
1193,2017-12-19 00:00:00,186.10,0,False,False,11.27
1193,2017-12-20 00:00:00,186.28,0,False,False,11.27
1193,2017-12-21 00:00:00,186.42,0,False,False,11.27
1193,2017-12-22 00:00:00,186.57,0,False,False,11.27
1193,2017-12-23 00:00:00,186.64,0,False,False,11.27
1193,2017-12-24 00:00:00,186.73,0,False,False,11.27
1193,2017-12-25 00:00:00,186.77,0,False,False,11.27
1193,2017-12-26 00:00:00,186.80,0,False,False,11.27
1193,2017-12-27 00:00:00,186.83,0,False,False,11.27
1193,2017-12-28 00:00:00,186.86,0,False,False,11.27
1193,2017-12-29 00:00:00,187.03,0,False,False,11.30
1193,2017-12-30 00:00:00,187.35,0,False,False,11.33
1193,2017-12-31 00:00:00,187.68,0,False,False,11.33
1193,2018-01-01 00:00:00,187.86,0,False,False,11.27
1193,2018-01-02 00:00:00,187.95,0,False,False,11.27
1193,2018-01-03 00:00:00,188.02,0,False,False,11.27
1193,2018-01-04 00:00:00,188.05,0,False,False,11.27
1193,2018-01-05 00:00:00,188.07,0,False,False,11.27
1193,2018-01-06 00:00:00,188.08,0,False,False,11.27
1193,2018-01-07 00:00:00,188.14,0,False,False,11.27
1193,2018-01-08 00:00:00,188.25,0,False,False,11.27
1193,2018-01-09 00:00:00,188.30,0,False,False,11.27
1193,2018-01-10 00:00:00,188.28,0,False,False,11.27
1193,2018-01-11 00:00:00,188.43,0,False,False,11.27
1193,2018-01-12 00:00:00,188.60,0,False,False,11.27
1193,2018-01-13 00:00:00,188.86,0,False,False,11.27
1193,2018-01-14 00:00:00,189.07,0,False,False,11.27
1193,2018-01-15 00:00:00,189.18,0,False,False,11.27
1193,2018-01-16 00:00:00,189.16,0,False,False,11.27
1193,2018-01-17 00:00:00,189.24,0,False,False,11.27
1193,2018-01-18 00:00:00,189.29,0,False,False,11.27
1193,2018-01-19 00:00:00,189.30,0,False,False,11.27
1193,2018-01-20 00:00:00,189.27,0,False,False,11.27
1193,2018-01-21 00:00:00,189.32,0,False,False,11.27
1193,2018-01-22 00:00:00,189.29,0,False,False,11.27
1193,2018-01-23 00:00:00,189.44,0,False,False,11.27
1193,2018-01-24 00:00:00,189.64,1,False,False,11.30
