G_ID,day,val
1006,2013-01-08 00:00:00,202.68
1006,2014-01-05 00:00:00,199.59
1006,2013-06-19 00:00:00,199.37
1006,2015-01-05 00:00:00,201.65
1006,2012-11-13 00:00:00,199.55
1006,2013-04-07 00:00:00,201.70
1006,2016-10-03 00:00:00,199.55
1006,2015-08-02 00:00:00,198.75
1006,2010-08-16 00:00:00,199.15
1006,2016-05-02 00:00:00,199.44
1006,2015-11-30 00:00:00,199.06
1006,2009-11-29 00:00:00,199.44
1006,2014-06-30 00:00:00,199.63
1006,2013-06-11 00:00:00,199.36
1006,2009-07-27 00:00:00,198.77
1006,2012-03-05 00:00:00,200.08
1006,2013-09-03 00:00:00,199.64
1006,2013-12-01 00:00:00,199.78
1006,2014-06-01 00:00:00,199.55
1006,2010-12-20 00:00:00,199.45
1006,2009-01-19 00:00:00,198.64
1006,2016-11-08 00:00:00,199.71
1006,2009-05-24 00:00:00,199.32
1006,2012-10-01 00:00:00,198.70
1006,2009-12-27 00:00:00,199.28
1006,2012-08-07 00:00:00,199.26
1006,2011-03-27 00:00:00,199.65
1006,2012-02-12 00:00:00,199.84
1006,2015-02-02 00:00:00,199.69
1006,2012-05-01 00:00:00,199.60
1006,2014-11-02 00:00:00,199.75
1006,2011-05-23 00:00:00,199.38
1006,2007-06-14 00:00:00,200.40
1006,2008-12-10 00:00:00,200.20
1006,2010-10-17 00:00:00,199.18
1006,2008-01-29 00:00:00,201.40
1006,2011-09-20 00:00:00,199.42
1006,2013-11-03 00:00:00,199.65
1006,2007-12-29 00:00:00,201.20
1006,2010-09-20 00:00:00,199.53
1006,2015-10-04 00:00:00,199.12
1006,2011-10-23 00:00:00,199.46
1006,2010-05-25 00:00:00,199.65
1006,2014-10-06 00:00:00,199.52
1006,2009-09-23 00:00:00,199.17
1006,2008-03-19 00:00:00,202.20
1006,2016-03-01 00:00:00,202.40
1006,2013-03-05 00:00:00,199.62
1006,2009-02-24 00:00:00,200.17
1006,2015-04-07 00:00:00,199.62
1006,2014-02-03 00:00:00,199.65
1006,2010-04-25 00:00:00,199.36
1006,2011-08-22 00:00:00,199.42
1006,2012-07-01 00:00:00,199.53
1006,2012-02-13 00:00:00,199.59
1006,2011-02-13 00:00:00,200.61
1006,2014-08-10 00:00:00,199.30
1006,2012-09-04 00:00:00,199.13
1006,2009-10-27 00:00:00,199.39
1006,2017-01-31 00:00:00,199.57
1006,2010-06-15 00:00:00,199.48
1006,2016-09-06 00:00:00,199.68
1006,2014-03-04 00:00:00,202.30
1006,2009-08-23 00:00:00,199.14
1006,2014-12-01 00:00:00,199.66
1006,2012-04-01 00:00:00,200.15
1006,2016-06-05 00:00:00,199.31
1006,2016-07-04 00:00:00,199.19
1006,2010-03-23 00:00:00,199.45
1006,2007-04-10 00:00:00,200.00
1006,2014-09-01 00:00:00,199.57
1006,2011-07-12 00:00:00,199.22
1006,2013-02-05 00:00:00,199.80
1006,2010-02-22 00:00:00,199.36
1006,2009-03-25 00:00:00,199.56
1006,2013-09-30 00:00:00,202.61
1006,2015-03-01 00:00:00,199.60
1006,2012-12-09 00:00:00,199.02
1006,2010-01-25 00:00:00,199.45
1006,2011-01-17 00:00:00,199.86
1006,2016-04-05 00:00:00,199.66
1006,2017-02-28 00:00:00,199.71
1006,2009-06-28 00:00:00,199.13
1006,2007-09-19 00:00:00,198.70
1006,2012-01-02 00:00:00,199.60
1006,2009-04-29 00:00:00,199.50
1006,2015-06-30 00:00:00,199.21
1006,2008-05-05 00:00:00,201.10
1006,2008-06-30 00:00:00,198.70
1006,2014-05-04 00:00:00,202.05
1006,2015-06-01 00:00:00,199.24
1006,2010-11-15 00:00:00,199.52
1006,2016-01-05 00:00:00,199.70
1006,2011-04-20 00:00:00,199.36
1006,2008-10-08 00:00:00,198.70
1006,2015-08-31 00:00:00,199.64
1006,2015-11-02 00:00:00,199.78
1006,2011-11-27 00:00:00,200.16
1006,2007-11-07 00:00:00,200.80
1006,2016-01-31 00:00:00,199.72
1006,2010-07-19 00:00:00,199.24
1006,2014-03-31 00:00:00,199.79
1006,2017-01-04 00:00:00,199.59
1006,2016-12-04 00:00:00,199.75
